26-2,@F, FM7, Ab7, DbM7, E7, AM7, C7, Cm7, F7, BbM7, Db7, GbM7, A7, Dm7, G7, Gm7, C7, FM7, Ab7, DbM7, E7, AM7, C7, Cm7, F7, BbM7, Ab7, DbM7, E7, AM7, C7, FM7, Cm7, F7, Em7, A7, DM7, F7, BbM7, Ebm7, Ab7, DbM7, Gm7, C7, FM7, Ab7, DbM7, E7, AM7, C7, Cm7, F7, BbM7, Ab7, DbM7, E7, AM7, C7, FM7, 
500-Miles-High,@Em, Em7, Em7, Gm7, Gm7, BbM7, BbM7, Bm7b5, E7#9, Am7, Am7, F#m7b5, F#m7b5, Fm7, Fm7, Cm7, Cm7, B7#9, B7#9, Cm7, Cm7, AbM7, AbM7, 
502-Blues,@Am, Am7, DbM7, Bm7b5, E7#9, Am7, DbM7, Bm7b5, E7#9, Cm7, F7b9, BbM7, Abm7, Db7, F#m7b5, B7b9, EM7#5, EM7#5, E7, F#m7b5, B7b9, Em7, Em7, 
52nd-Street-Theme,@C, C, Am7, Dm7, G7, C, Am7, Dm7, G7, C, Am7, Dm7, G7, C, G7, C, C7, C7, F6, F6, D7, D7, G7, G7, C, Am7, Dm7, G7, C, Am7, Dm7, G7, C, Am7, Dm7, G7, C, G7, C, 
9.20-Special,@C, D9, Fm6, D9, Fm6, C, C7, B7, Bb7, A7, D9, G7, Ab7, G7, D9, G7, C6, C7, C7, F6, F6, D7, D7, G7, G7, D9, Fm6, D9, Fm6, C, C7, B7, Bb7, A7, D9, G7, C6, 
A-Ballad,@C, Dm7, G7, CM7, Am7, C#m7, F#7#9, BM7, Em7, A7#5b9, F#m7, B7b9, Em7, A7, DM7, B7b13, Em7, Gm6, F#m7, F°7, Em7, A7, Dm7, G7, Em7, A7b9, Dm7, FmM7, Em7, Eb°7, Dm7, G7, CM7, Fm7, Bb7, Gm7, Gb°7, Fm7, Bb7b9, EbM7, Ebm7, Ab7, DbM7, Em7, Ebm7, Ab7b9, DbM7, Em7, A7, Dm7, G7, CM7, Am7, C#m7, F#7#9, BM7, Em7, A7#5b9, F#m7, B7b9, Em7, A7, F#m7, B7b9, Em7, Gm6, F#m7, F°7, Em7, A7, DM7, Dm7, G7, Em7, A7#9, A7#9, Ab7#9, G7, CM9, 
A-Beautiful-Friendship,@C, CM7, Gb7#11, FM7, Em7b5, A7b9, Am7, D7, Dm7, G7, Gm7, C7, FM7, Bb7, Em7, A7, D7, G7+, CM7, Gb7#11, FM7, Em7b5, A7b9, Dm7, G7, C6, A7, D7, G7, 
A-Blossom-Fell,@Bb, Bb6, B°, Cm7, F7, F7+, Bb6, BbM7, Db°, Cm7, F7, Cm7, F7, Bb6, B°, F7, F7, Bb6, B°, Cm7, F7, F7+, Bb6, Bb7+, EbM7, BbM7, Cm7, Bb6, Bb7+, EbM7, Ebm6, BbM7, Db°7, Cm7, F7, Bb6, Cm7, F7, 
A-Certain-Smile,@F, Gm7, C7, F6, Dm7, Gm7, C7, FM7, FM7, Em7, A7, Dm7, G7, CM7, Am7, Dm7, G7, Gm7, C7, Gm7, C7, F6, Dm7, Gm7, C7, FM7, Cm7, F7, BbM7, Am7b5, D7b9, Gm7, Bbm6, FM7, Dm7, Gm7, C7, F6, F6, 
A-Child-Is-Born,@Bb, BbM7, Ebm, BbM7, Ebm, BbM7, Ebm, Am7b5, D7#9, Gm7, D7+, Gm7, D7+, Gm7, C7, F7sus, F7, BbM7, Ebm, BbM7, Ebm, BbM7, D7alt, EbM7, Ab7, Bb, Gb6, Gm7, C7, F7sus, F7, 
A-Felicidade,@Am, CM7, CM7, CM7, CM7, Em7, B7b9, Em7, A7, Dm7, G7, CM7, CM7, Bm7b5, E7b9, Am7, Am7, Gm7, C7, FM7, Dm7, Am7, D7, Am7, Bm7b5, E7b9, Am7, G7, CM7, F7, CM7, CM7, Gm7, C7, FM7, FM7, Dm7, G7, CM7, CM7, F#m7b5, B7b9, Em7, A7, Dm7, G7, Am7, Am7, D7, Dm7, Am7, Bm7b5, E7b9, Am7, Am7, 
A-Fine-Romance,@C, C6, C#°7, Dm6, D#°7, Em7, Am7, Dm7, G7, C6, Eb°7, Dm7, G7, Em7, A7, D7, G7, C6, C#°7, Dm6, D#°7, Em7, Am7, Dm7, G7, C6, C7, FM7, F#m7b5, B7b9, Em7, A7, Dm7, G7, C6, Dm7, G7, 
A-Flower-Is-A-Lovesome-Thing,@Db, B7#11, B7#11, B7#11, B7#11, Bb7b13, Eb7, Ab7b13, Db7, DM7, Eb7, DM7, Db6, Ebm7b5, Ab7+, DbM7, Em7b5, A7b9, DM7, DM7, G#m7b5, DM7, Ab7#11, G7#11, GbM7, Ab7#11, B7#11, B7#11, B7#11, B7#11, Bb7b13, Eb7, Ab7b13, Db7, DM7, Eb7, DM7, Db6, 
A-Foggy-Day,@F, FM7, Bb69, FM7, Bb69, FM7, E7, Am, D13, Gm7, C7, FM7, Am, Am6, Am7, D13b9, Am9, D9, Gm7, C7, F6, D7, Gm7, C7, FM7, D7b9, Gm7, C7, F6, Ab7, G7, C7, FM7, Cm7, F7, BbM7, Eb7, Am7, D7, G7, C7, Cm7, F7, BbM7, Eb7, FM7, Gm7, FM7, Gm7, FM7, Dm7, Gm7, C7, F6, Gm7, C7, 
A-Ghost-Of-A-Chance,@C, CM7, Db7#11, Gm7, C7, Fm7, Bb7, Em7, Eb°7, Dm7, G7, E7, A7, Dm7, G7, CM7, Em7b5, A7b9, Dm7, G7+, CM7, G7, CM7, Am7, F#m7b5, B7b9, Em7, A7, Dm7, G7+, CM7, Db7#11, Gm7, C7, Fm7, Bb7, Em7, Eb°7, Dm7, G7, CM7, Am7, Dm7, G7, 
A-Kiss-To-Build-A-Dream-On,@C, CM7, Dm7, Em7, Eb°7, Dm7, A7b9, Dm7, G7, Dm7, A7b9, Dm7, G7, C6, D7, G7, C6, C6, Fm7, Bb7, Gm7, C7, Fm7, Bb7, EbM7, Dm7b5, G7, Cm7, Cm7, Am7, D7, Dm7, G7, CM7, Dm7, Em7, Eb°7, Dm7, A7b9, Dm7, G7, Dm7, A7b9, Dm7, G7, C6, Am7, Dm7, G7, 
A-Little-Tear,@Db, Eb9, Ebm7, DbM7, DbM7, Ebm7, Ebm7, DbM7, Bb7b5b9, Eb9, Ebm7, DbM7, DbM7, Ebm7, Ebm7, DbM7, DbM7, Fm9, Fm9, EbM7, EbM7, Fm9, Fm9, B7sus, FM7, Eb9sus, Eb9, Ab9sus, Ab9, Fm7b5, Bb7susb9, Bb7#5b9, Ebm7, Ab9sus, Ab9, DbM7, Ab9sus, 
A-Lovely-Way-To-Spend-An-Evening,@F, BbM7, Gm7, C7, Am7, Dm7, Gm7, C7, FM7, Cm7, F7, F6, Cm7, F7, BbM7, Eb9, Am7, Dm7, Gm7, C7, FM7, Em7b5, A7b9, Dm7, G7, C7, Cm7, F7, BbM7, Gm7, C7, Am7, Dm7, Gm7, C7, FM7, Cm7, F7, 
A-Night-In-Tunisia,@Dm, Eb7, Dm6, Eb7, Dm6, Eb7, Dm6, Em7b5, A7b9, Dm, Am7b5, D7b9, Gm7, Gm7, Gm7b5, C7b9, FM7, Em7b5, A7b9, Eb7, Dm6, Eb7, Dm6, Eb7, Dm6, Em7b5, A7b9, Dm, Em7b5, Em7b5, Eb7#11, Eb7#11, Dm7, Dm7, G7#11, G7#11, GmM7, Gm7, Gb7#9, Gb7#9, FM7, FM7, Em7b5, A7b9, 
A-Nightingale-Sang-In-Berkeley-Square,@Eb, EbM7, Cm7, Gm7, Bbm7, Eb7, AbM7, Dm7b5, G7, Cm, Abm6, EbM7, Fm7, EbM7, Abm7, Db7, EbM7, Cm7, Fm7, Bb7, EbM7, Cm7, Fm7, Bb7, EbM7, Am7b5, D7, GM7, Em7, Am7, D7, Bm7, Bb°7, Am7, D7, GM7, Em7, Am7, D7, Bm7, Em7, Fm7, Bb7, EbM7, Cm7, Gm7, Bbm7, Eb7, AbM7, Dm7b5, G7, Cm, Abm6, EbM7, Fm7, EbM7, Abm7, Db7, EbM7, Cm7, Fm7, Bb7, EbM7, Cm7, Fm7, Bb7, 
A-Pretty-Girl-Is-Like-A-Melody,@G, A7, Bb13, A7, Am9, D7, F#, G, F#, G, GM9, GM9, Dm7, G7, C6, F9, GM7, A7, A7, D9, D9, C9, B7, Bb7, A7, Bb13, A7, Am9, D7, F#, G, Dm7, G7, CM7, E7, Am7, C#m7, F#7, B7, Bm7, E7, Am7, Am7, Eb13, D7, G6, Am7, D7, 
